timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-20T21:00:00.000Z,San Francisco,23.9516625615764,5197.94528940887,24.3703407224959,1561.9888546798,39.6391656403941,951.078855192939
2015-03-20T22:00:00.000Z,San Francisco,23.0728888291688,4569.99658756948,24.1698794025164,1592.58630725203,41.865903994647,947.174261244161
2015-03-20T23:00:00.000Z,San Francisco,22.2708190476318,2825.51095735264,23.6959976889238,1596.94220527577,40.1261463238353,975.126180107125
2015-03-21T00:00:00.000Z,San Francisco,21.3394373423804,1493.15154520738,23.5245647035136,1597.35188828295,38.7752603810692,877.977876944773
2015-03-21T01:00:00.000Z,San Francisco,20.1010743049325,647.426753116236,23.9521091339514,1580.59608895675,45.5479479641366,827.893396412492
2015-03-21T02:00:00.000Z,San Francisco,18.4150717551479,50.502782051944,25.853678826391,1546.78138955264,55.1243368084695,819.836318157817
2015-03-21T03:00:00.000Z,San Francisco,17.7483817583905,1.1162279075516,26.1679393212757,1491.22179046161,57.8729846347537,830.757258915001
2015-03-21T04:00:00.000Z,San Francisco,17.6589726749868,1.0047954517365,25.5207516224619,1552.87646510398,58.9857714626918,979.265242873858
2015-03-21T05:00:00.000Z,San Francisco,17.0922334804965,0.611977011494253,24.7650990814095,1534.66973978599,64.2235358531892,970.028794987748
2015-03-21T06:00:00.000Z,San Francisco,17.9022626474071,0.706842840262112,25.611638492809,1523.42587800476,62.0422284122001,927.120846049437
2015-03-21T07:00:00.000Z,San Francisco,17.9134315019288,0.103195191395128,25.8917071686601,1556.7209196819,63.500364678494,919.083108384044
2015-03-21T08:00:00.000Z,San Francisco,17.9623415917395,0.12675231011945,25.6173753468572,1536.27844054953,64.2544686360323,856.271720634755
2015-03-21T09:00:00.000Z,San Francisco,18.6299049947767,0.104907161803714,27.4076964521082,1497.85366571729,62.132490612977,871.573852562816
2015-03-21T10:00:00.000Z,San Francisco,18.7246461115231,0.043448275862069,27.6903370622107,1531.38084443047,61.5091267752601,925.153410146163
2015-03-21T11:00:00.000Z,San Francisco,18.3452032121395,0,25.5394081180943,1501.09624618179,63.3893086019161,995.52783461301
2015-03-21T12:00:00.000Z,San Francisco,17.9509405148159,0.0043613707165109,25.0543235941992,1540.17228722103,65.9327104558919,937.135899727925
2015-03-21T13:00:00.000Z,San Francisco,17.6459367384257,0.231086258672466,24.691630081591,1515.23822410934,67.5559590896643,909.257383338916
2015-03-21T14:00:00.000Z,San Francisco,18.0026108196051,82.303460753055,25.4482293945328,1527.0099902135,65.2093588838532,886.343122304756
2015-03-21T15:00:00.000Z,San Francisco,18.6413944821435,482.298177512502,26.3400871696327,1512.17092425384,62.039930190488,879.067070620513
2015-03-21T16:00:00.000Z,San Francisco,19.3671431509997,1187.33906014558,26.7699894579027,1546.78422349017,59.228357542135,854.2477075891
2015-03-21T17:00:00.000Z,San Francisco,20.8082012083461,2677.94924424341,27.2011828673317,1604.52111505489,54.3478099175242,912.000666233385
2015-03-21T18:00:00.000Z,San Francisco,22.5238576663828,3466.8972172698,27.568690226174,1612.02626939393,49.7663082373096,909.851371505151
2015-03-21T19:00:00.000Z,San Francisco,24.4214051463704,4483.11287571842,27.6025732274665,1621.17030967892,45.4405051522057,905.723081650126
2015-03-21T20:00:00.000Z,San Francisco,26.2049693716955,6132.55048287807,27.8354514885058,1611.27667403527,40.3248471146056,976.875311170231
2015-03-21T21:00:00.000Z,San Francisco,26.579802484894,6733.77780199317,25.9071929178585,1659.51315889313,37.5731144622196,1026.87438331475
2015-03-21T22:00:00.000Z,San Francisco,26.5525094442272,5287.47234505281,25.6799799062252,1628.46846021236,38.0163291474153,1015.0461350268
2015-03-21T23:00:00.000Z,San Francisco,23.9758724990251,3957.63074698832,25.2603326086009,1642.96981432279,43.4164099532635,1052.59585796043
2015-03-22T00:00:00.000Z,San Francisco,20.7705334007582,1848.69808337499,24.4717044908093,1645.26346742878,51.2789564123375,1002.42845227485
2015-03-22T01:00:00.000Z,San Francisco,19.5826361563267,720.401227104041,24.4641448907619,1606.29708897978,54.0467080314426,846.534019617624
2015-03-22T02:00:00.000Z,San Francisco,18.7265399946616,53.6620902236514,24.8953035745365,1555.26839912952,57.4146325019458,873.149692719514
2015-03-22T03:00:00.000Z,San Francisco,18.2886029132647,1.88151515151515,25.9649705537981,1520.83706333167,59.8312298430124,836.250249566175
2015-03-22T04:00:00.000Z,San Francisco,17.4904771411586,1.70982552800735,25.5032934705429,1546.46167600646,62.8528828726627,856.64574818459
2015-03-22T05:00:00.000Z,San Francisco,17.1831430954037,1.49157472815549,25.4277862698218,1516.41475514573,64.3737138394237,803.383883815142
2015-03-22T06:00:00.000Z,San Francisco,17.2898856656444,1.13814559386973,25.5479466811756,1535.41098547531,66.3429766759636,826.272889155242
2015-03-22T07:00:00.000Z,San Francisco,17.8578100360021,0.369958709965406,25.7365557854896,1534.94946944648,65.5904652469406,818.214822751547
2015-03-22T08:00:00.000Z,San Francisco,18.1992192220978,0.270310589386158,25.9023494199398,1477.84447038247,63.5515102683891,774.946215544408
2015-03-22T09:00:00.000Z,San Francisco,18.13420905954,0.269391230310771,26.1580279079153,1515.36943502226,63.3459340658211,840.484469904997
2015-03-22T10:00:00.000Z,San Francisco,18.5888149684944,0.0857326191273296,26.4207018395812,1501.80699839906,61.1596552340626,776.550469846872
2015-03-22T11:00:00.000Z,San Francisco,18.6733003026984,0.0328212131557983,25.9585579601284,1489.7666575514,62.4212491692267,805.702490309737
2015-03-22T12:00:00.000Z,San Francisco,19.1600833190036,0.042911877394636,25.9656754654962,1495.32827634748,61.0970450776976,797.852464088991
2015-03-22T13:00:00.000Z,San Francisco,19.207095797011,0.635859713366419,26.4380128661824,1530.51103152324,61.2182582357661,896.747000054977
2015-03-22T14:00:00.000Z,San Francisco,18.9847082241235,164.847260868825,26.3203018729074,1515.47051942583,60.9605546888339,939.481359203099
2015-03-22T15:00:00.000Z,San Francisco,19.4293802064908,1000.55581348548,26.2818168617543,1558.62989091812,59.8314773371936,960.594628704545
2015-03-22T16:00:00.000Z,San Francisco,20.8493124700409,1983.1345130341,25.9415640766961,1579.57607573652,54.1826849846459,920.343114474743
2015-03-22T17:00:00.000Z,San Francisco,21.5898145184046,3050.71287244443,24.8758173457942,1603.06579582941,49.9485572747759,980.857915667184
2015-03-22T18:00:00.000Z,San Francisco,22.3397182467298,3462.82749156204,24.8284766403856,1628.7719339649,48.5258085989212,986.074632404807
2015-03-22T19:00:00.000Z,San Francisco,22.7891858876349,4220.67045532411,24.9516642217043,1662.94516583693,48.6033140266113,1000.51075130833
2015-03-22T20:00:00.000Z,San Francisco,23.3412628564144,5032.2585760162,24.8567877150838,1644.29819799599,46.9670849156984,964.038128939685
2015-03-22T21:00:00.000Z,San Francisco,23.4926420057589,5557.76002805345,24.9874619177657,1631.76283075772,45.1506056379681,1217.56108236589
2015-03-22T22:00:00.000Z,San Francisco,23.0962283240861,4888.25482776667,23.9605702182396,1600.49538914927,44.4112891406772,1071.16402066181
2015-03-22T23:00:00.000Z,San Francisco,22.2667502918227,3446.9616098559,23.6505283016192,1638.48662196774,45.6104725034006,1230.09393352645
2015-03-23T00:00:00.000Z,San Francisco,21.0266142557277,1840.15177237471,23.545162722432,1607.69888698649,47.6682062833109,1343.90377772623
2015-03-23T01:00:00.000Z,San Francisco,20.0093349857605,896.193326216944,23.7646130161542,1536.8988936178,51.6708089312634,903.260615304229
2015-03-23T02:00:00.000Z,San Francisco,18.9851414732381,53.4548034305989,24.7445609729509,1527.19695465683,57.779039792911,904.660198552769
2015-03-23T03:00:00.000Z,San Francisco,18.5245615004214,1.22351900972591,25.0586336074396,1490.90203113307,59.9849093562553,1135.29466486613
2015-03-23T04:00:00.000Z,San Francisco,18.290694254732,0.773243275269582,24.8554389704597,1529.96848315337,61.6128626771456,1044.94599630837
2015-03-23T05:00:00.000Z,San Francisco,18.0595508666643,0.406558485463151,24.6361985160497,1503.86369913253,66.2408030917562,992.664016017674
2015-03-23T06:00:00.000Z,San Francisco,18.4732789951039,0.319693486590038,24.743624639602,1516.53666925171,64.9227574432071,957.694573007122
2015-03-23T07:00:00.000Z,San Francisco,18.7258481532495,0.0286195286195286,24.9918675877705,1490.21079811379,63.7322155851383,841.422704857297
2015-03-23T08:00:00.000Z,San Francisco,18.5595128641976,0.0707018831010027,24.7001270220297,1475.03987685421,62.8216049210219,856.840214326401
2015-03-23T09:00:00.000Z,San Francisco,18.179674037842,0.0598370717553845,24.6644564085873,1486.99788468834,63.4765759690296,866.098734944393
2015-03-23T10:00:00.000Z,San Francisco,17.7681299392415,0.032183908045977,24.8075433002642,1495.35661398885,63.4094193960144,844.103802144504
2015-03-23T11:00:00.000Z,San Francisco,17.443021321053,0.0476190476190476,24.6398330183225,1494.0461592334,63.1353257318327,830.049079599761
2015-03-23T12:00:00.000Z,San Francisco,17.3451205175492,0.074622492675231,24.748725228886,1483.58132659959,63.0952908203215,861.137901259943
2015-03-23T13:00:00.000Z,San Francisco,17.4374701133724,1.39500281619626,25.4490556529908,1550.72534619675,62.7539184023342,944.157989013687
2015-03-23T14:00:00.000Z,San Francisco,17.8929191631296,327.957861134604,26.4658353346034,1540.50127848518,61.7793946944886,930.983412518433
2015-03-23T15:00:00.000Z,San Francisco,18.9122039984753,1108.55243739695,27.0301230970817,1540.08124685469,57.954837030671,915.530079404664
2015-03-23T16:00:00.000Z,San Francisco,19.6161969984469,2157.77737697995,25.6749551084162,1519.16681151819,52.8283871979051,876.537367650842
2015-03-23T17:00:00.000Z,San Francisco,20.7299868156002,3333.51595802478,24.0510676745183,1548.94604838718,44.4821508902531,911.906739073122
2015-03-23T18:00:00.000Z,San Francisco,21.7689130719553,3952.31383416105,21.9584489413123,1577.08259996881,33.8456244976329,844.332901871656
2015-03-23T19:00:00.000Z,San Francisco,22.5533898355016,4506.5512809388,21.7080693543513,1567.5764344924,32.4174884514049,872.1009892946
2015-03-23T20:00:00.000Z,San Francisco,22.8372668296634,5378.31222390527,21.4543581314915,1591.17391527355,32.3996183125506,975.166600807362
2015-03-23T21:00:00.000Z,San Francisco,23.2014773800322,5087.35547774298,21.3489990123635,1573.02247463595,30.9024070281083,981.528779951436
2015-03-23T22:00:00.000Z,San Francisco,22.5682062882985,3946.31200044165,20.9462568024596,1605.97993213308,31.1055235434206,1009.22560947274
2015-03-23T23:00:00.000Z,San Francisco,22.3205675513796,4113.72787911871,20.8736260879109,1589.01635974859,32.6496311342223,934.813005953412
2015-03-24T00:00:00.000Z,San Francisco,20.8661118605035,2159.13816162858,21.5155890842528,1549.32256624814,37.5797540636524,904.949545679541
2015-03-24T01:00:00.000Z,San Francisco,18.5360183512352,802.661421589163,21.7386312486668,1526.03621945188,44.2592691802701,816.434238635336
2015-03-24T02:00:00.000Z,San Francisco,17.5156724451801,63.2559061163394,22.4616526306545,1506.19025012462,46.7978610278974,871.530195607878
2015-03-24T03:00:00.000Z,San Francisco,17.2066897483676,1.93103448275862,21.9403354124588,1497.47785831875,47.9607426295845,872.491629346432
2015-03-24T04:00:00.000Z,San Francisco,17.1974604599623,1.86148148148148,22.1837278216175,1454.61015948305,50.1601012612971,875.046888097296
2015-03-24T05:00:00.000Z,San Francisco,17.3377835934013,1.7304214559387,22.4132005660725,1480.3684500796,50.5462099944056,833.085278509032
2015-03-24T06:00:00.000Z,San Francisco,17.28662295757,1.38107869142352,22.0073429017486,1515.65238257577,50.3803859115878,858.880637258036
2015-03-24T07:00:00.000Z,San Francisco,17.4291104924263,0.813300492610837,21.9608123604986,1483.79565275031,49.0256395694977,846.052335297984
2015-03-24T08:00:00.000Z,San Francisco,17.4228793012653,0.691471264367816,22.1088717680816,1508.2970665262,48.7313408604468,899.952509780342
2015-03-24T09:00:00.000Z,San Francisco,17.4209561166271,0.737504443654462,22.6278095730741,1510.1036151134,49.0616860508538,893.552287015053
2015-03-24T10:00:00.000Z,San Francisco,17.141757829703,0.589870689655172,23.6003213377224,1567.4198078699,51.245660470964,881.255560832403
2015-03-24T11:00:00.000Z,San Francisco,17.3048584589793,0.548101706722396,23.4532242431927,1486.96301433207,52.6400719241103,922.818043901805
2015-03-24T12:00:00.000Z,San Francisco,17.337482794781,0.48983908045977,23.9626479054803,1461.15243612697,55.3447295088431,891.900491908092
2015-03-24T13:00:00.000Z,San Francisco,17.7016509341158,2.08113445463154,24.5962569582052,1469.84617135837,55.8156279464588,933.104065152475
2015-03-24T14:00:00.000Z,San Francisco,17.5637528905341,193.491196500201,26.4946002206243,1505.67871147705,58.1353521698015,981.864643619437
2015-03-24T15:00:00.000Z,San Francisco,18.8276163388499,1133.63140074508,27.8505919579993,1494.09689306733,56.2300032072539,958.547923127526
2015-03-24T16:00:00.000Z,San Francisco,19.4404648699534,1496.37253482235,26.0906851247318,1498.26282428236,55.717138849006,857.297196844116
2015-03-24T17:00:00.000Z,San Francisco,20.5646049670802,3129.13831772645,24.9658396363661,1533.87744560489,52.1022806101367,828.629804971771
2015-03-24T18:00:00.000Z,San Francisco,21.9525507884113,3756.47517449592,24.729235696278,1519.32788241034,46.5399048835311,848.246776488948
2015-03-24T19:00:00.000Z,San Francisco,21.9040221846194,3771.8563520518,24.746791386679,1515.07364684334,47.4242254948617,818.26114002863
2015-03-24T20:00:00.000Z,San Francisco,22.8197541616282,4333.92432233786,25.0826110807402,1546.63280795048,45.8841462831688,886.49970381903
2015-03-24T21:00:00.000Z,San Francisco,22.2390831913042,3410.2445839034,25.0383668447249,1529.69544935946,48.5349838474903,867.24269016879
2015-03-24T22:00:00.000Z,San Francisco,22.4688244906963,3350.26718380053,25.4065392326555,1521.78058518731,48.0727455530689,878.921506199739
2015-03-24T23:00:00.000Z,San Francisco,21.9461828791739,2964.91533943701,25.2895612083707,1567.53272807378,49.0906759874513,909.483429869593
2015-03-25T00:00:00.000Z,San Francisco,21.3218883084538,1854.5138276967,25.0874873938492,1518.65512658139,49.7481134658568,906.177820363656
2015-03-25T01:00:00.000Z,San Francisco,19.9688738415096,763.363007480801,25.6419457486737,1504.1516932826,54.4603612799201,926.963148543509
2015-03-25T02:00:00.000Z,San Francisco,18.9409031033049,51.4034564924442,26.1879595445849,1485.54784316561,57.7542125296272,903.487738829015
2015-03-25T03:00:00.000Z,San Francisco,18.1829931467353,1.84615384615385,26.2591897811803,1517.51339936775,61.4881027587933,966.364719162651
2015-03-25T04:00:00.000Z,San Francisco,17.6071132686007,1.80645161290323,25.2968837327437,1486.36780487445,61.9298938805268,943.19073929416
2015-03-25T05:00:00.000Z,San Francisco,17.4155712472229,1.68737954255196,24.3955387386088,1513.48481943721,61.1894028621565,1014.90979080845
2015-03-25T06:00:00.000Z,San Francisco,17.8112238813252,1.49583333333333,24.3583278932781,1516.01143874499,58.7439698169541,1136.0256977044
2015-03-25T07:00:00.000Z,San Francisco,18.0118371454174,1.02365123744434,25.1863955093996,1530.01570507798,57.86574260347,1199.87758216795
2015-03-25T08:00:00.000Z,San Francisco,17.9925110740977,0.970630572564185,26.3591082273803,1507.06857680998,57.8547802961206,1047.65419913281
2015-03-25T09:00:00.000Z,San Francisco,17.9146107460869,0.842528735632184,27.1490619228115,1501.35622118196,57.1146557535349,1215.64775937961
2015-03-25T10:00:00.000Z,San Francisco,17.6354297651737,0.890170802449243,26.3668558395779,1466.85086698456,56.8320412116913,985.268521074525
2015-03-25T11:00:00.000Z,San Francisco,17.2990959392658,1.08711776187378,26.7004908174005,1497.89511887842,58.1794097844797,902.932504554564
2015-03-25T12:00:00.000Z,San Francisco,16.8942534144482,0.994142351900973,28.363448583848,1476.62137318612,59.169440050017,908.096673017694
2015-03-25T13:00:00.000Z,San Francisco,17.0215911252788,3.37818612084332,29.9852562808188,1500.18415603256,59.1606806147571,980.236071747912
2015-03-25T14:00:00.000Z,San Francisco,17.5370547200027,641.741064053609,32.7210313811404,1505.57738433615,59.6538219409399,989.737552723941
2015-03-25T15:00:00.000Z,San Francisco,19.6239569219906,2430.08899319395,31.401022241742,1531.40888742085,55.1190443608448,1026.75796326837
2015-03-25T16:00:00.000Z,San Francisco,21.4284862546897,3046.31177353315,30.40920088388,1495.70133376984,49.4849839303156,871.985025959469
2015-03-25T17:00:00.000Z,San Francisco,22.5971622932944,3160.86785097094,29.7408421722823,1527.06288132436,46.9466355143169,837.52407140092
2015-03-25T18:00:00.000Z,San Francisco,24.4516364021043,3804.77496562663,30.4852125424834,1525.67883567659,42.0425766057125,886.33038755547
2015-03-25T19:00:00.000Z,San Francisco,26.314179825294,4369.89380938569,28.6374485229699,1545.72223771621,34.1183665610137,855.718931401023
2015-03-25T20:00:00.000Z,San Francisco,27.2966725797272,5450.10638646438,26.2916875076857,1579.48288448959,31.25035900495,881.853516704306
2015-03-25T21:00:00.000Z,San Francisco,27.8594008881709,5888.50236507363,26.1128615941319,1544.32313519004,31.0939708005978,977.634963031126
2015-03-25T22:00:00.000Z,San Francisco,26.98771523591,4370.43545852267,25.5813357633643,1569.26024974051,33.5141705658653,985.975575697636
2015-03-25T23:00:00.000Z,San Francisco,26.1419652896808,4443.25989256423,25.7386563846901,1578.79182461932,36.6287443790524,965.530395547921
2015-03-26T00:00:00.000Z,San Francisco,24.2967135065912,2260.84969081777,25.9052659543101,1575.07067983047,40.7266087663954,888.79224665089
2015-03-26T01:00:00.000Z,San Francisco,21.2627783997077,872.928975210922,25.6315795523238,1596.00341722137,48.5836843047896,978.473309374055
2015-03-26T02:00:00.000Z,San Francisco,19.6223366524463,109.73734861482,25.9140307467325,1511.61202494108,53.3728180766844,1014.7004278784
2015-03-26T03:00:00.000Z,San Francisco,18.9702936572059,1.24986206896552,27.1242083755397,1505.55411203653,56.1160251549529,1040.67350800481
2015-03-26T04:00:00.000Z,San Francisco,18.64173108115,1.08431667742013,26.1926976056408,1508.31066697806,56.3956775859128,1059.49640587385
2015-03-26T05:00:00.000Z,San Francisco,18.5430028446263,0.850340570455513,26.6543312647185,1489.49324780809,56.5492294224467,1088.30739742222
2015-03-26T06:00:00.000Z,San Francisco,18.2597209484404,0.571477977825247,26.1298719626622,1489.01047068985,57.5422257039875,1156.83724063086
2015-03-26T07:00:00.000Z,San Francisco,17.8251835175158,0.0120351588911427,26.0596210411121,1520.11987790366,59.5933690259119,1067.86071964112
2015-03-26T08:00:00.000Z,San Francisco,17.4726877440558,0.0306939123031077,26.4557310311001,1510.03552453692,61.4302046686858,1214.86495932314
2015-03-26T09:00:00.000Z,San Francisco,17.651946077925,0,26.6746657146827,1475.0525861351,59.8600987560217,1421.73327676312
2015-03-26T10:00:00.000Z,San Francisco,17.7491791888976,0.0285115469788042,27.6717050460759,1472.10303207849,58.8828814507449,1298.19858230156
2015-03-26T11:00:00.000Z,San Francisco,17.5917881825657,0.027472299886093,27.7949814263657,1479.69677681817,59.2528160887542,955.14706341291
2015-03-26T12:00:00.000Z,San Francisco,17.5239416379086,0.0382957559681698,28.9613430360963,1479.88347532264,60.2156303129376,941.753758149104
2015-03-26T13:00:00.000Z,San Francisco,17.5307201091079,4.01792619994445,30.848845993978,1511.65322593348,60.9585375714909,1056.66887260748
2015-03-26T14:00:00.000Z,San Francisco,18.2489964460844,548.369823189183,33.4439663093071,1518.8538853386,60.4675261435293,1056.57914301904
2015-03-26T15:00:00.000Z,San Francisco,20.2797517883074,1949.17740061658,33.7269190454259,1559.79197533173,58.1745516928083,1053.55961403453
2015-03-26T16:00:00.000Z,San Francisco,21.888709612845,2736.95817306448,31.9578657747601,1561.82567430264,54.0354763025793,998.916371654114
2015-03-26T17:00:00.000Z,San Francisco,23.8693783046019,3165.00678329931,31.603851460096,1568.48290610964,47.1354794584939,984.188234421811
2015-03-26T18:00:00.000Z,San Francisco,25.6434924437705,3756.34770955886,30.3991385474514,1538.95659767869,39.8643812094063,946.699515773854
2015-03-26T19:00:00.000Z,San Francisco,27.3338701714523,4466.31722608165,29.9820831860723,1589.65716619826,35.2748748052578,913.926753335211
2015-03-26T20:00:00.000Z,San Francisco,30.235307632747,6791.02551939825,29.9071422976926,1616.42206118867,30.6040328736217,958.473042048124
2015-03-26T21:00:00.000Z,San Francisco,31.6784014189275,5294.98421530231,31.4994798803078,1658.81933150309,28.4078250491192,788.289771950703
2015-03-26T22:00:00.000Z,San Francisco,32.4243323492878,3985.68023702767,31.5534531627851,1653.54908804985,27.0443355554132,783.247665176545
2015-03-26T23:00:00.000Z,San Francisco,33.1688980688728,4321.3513132687,30.7573213273104,1668.82362223529,27.5890710933256,792.962890803298
2015-03-27T00:00:00.000Z,San Francisco,30.8713221141196,2204.55645516986,30.0392725725954,1621.2508363779,30.4814482628293,732.155821371136
2015-03-27T01:00:00.000Z,San Francisco,26.8944097638179,889.520840408503,29.3845292834272,1599.52076294051,37.2251205280296,753.989752931475
2015-03-27T02:00:00.000Z,San Francisco,24.6128150483182,117.584260434562,29.5130417687017,1609.65661080041,41.2079882607768,796.414220739222
2015-03-27T03:00:00.000Z,San Francisco,22.889746429207,1.81576711644178,29.2752584928357,1529.47615062084,46.2472517816395,806.55378555166
2015-03-27T04:00:00.000Z,San Francisco,21.7148736202902,1.64232589587559,29.6837350589801,1578.80250193818,49.3912992963729,844.231948612979
2015-03-27T05:00:00.000Z,San Francisco,20.8438711038614,1.7423645320197,29.0863397404124,1485.52139672666,51.4703231520919,905.749770707489
2015-03-27T06:00:00.000Z,San Francisco,19.2559699722154,1.36846627191455,27.3152503815342,1493.4273272265,55.1712977885632,836.519735080418
2015-03-27T07:00:00.000Z,San Francisco,18.337368653838,0.690418697042118,26.0587504826443,1498.22536981398,56.9327747043548,821.642952874176
2015-03-27T08:00:00.000Z,San Francisco,17.6177708093268,0.765096031044307,24.6896415226431,1476.05484607509,58.1972606833204,816.176425809556
2015-03-27T09:00:00.000Z,San Francisco,17.1977444392481,0.807228116710875,24.8829143511198,1444.07181271538,59.2715522109687,822.78121383524
2015-03-27T10:00:00.000Z,San Francisco,16.7043132969425,0.66394783377542,24.2968906286736,1448.20857650309,60.7259321599971,824.494484405377
2015-03-27T11:00:00.000Z,San Francisco,16.2471811295094,0.669157088122605,24.2662560833682,1476.84338106712,62.5397169789842,822.671025434869
2015-03-27T12:00:00.000Z,San Francisco,16.087861898997,0.74913514116728,24.3612834696372,1470.56788987672,62.4798914209891,789.559583535867
2015-03-27T13:00:00.000Z,San Francisco,15.6362635324538,5.09128993631749,24.2427398137971,1499.99411240321,65.0220152518208,879.864688944359
2015-03-27T14:00:00.000Z,San Francisco,15.692528763157,305.820748696124,25.3551797479488,1525.85819135061,65.2090048259344,875.727610226611
2015-03-27T15:00:00.000Z,San Francisco,16.1186855064984,1012.81879531171,25.2562318092311,1549.17912256298,64.2295717150383,875.661771748495
2015-03-27T16:00:00.000Z,San Francisco,17.3886258325874,1855.51828601904,25.2828372602173,1471.66195147245,59.6249691229892,810.560011200983
2015-03-27T17:00:00.000Z,San Francisco,18.2540910121364,2498.06008069362,24.8286247798976,1516.7750783579,57.4003588299239,826.146667532831
2015-03-27T18:00:00.000Z,San Francisco,19.5148327389508,3285.73719666188,24.8856359426565,1529.46228259441,54.1128957434979,820.097873654864
2015-03-27T19:00:00.000Z,San Francisco,20.6023266315466,4409.84065809414,24.5148844271686,1551.49456430561,50.7668614402139,847.41490041916
2015-03-27T20:00:00.000Z,San Francisco,21.3854066767194,5349.37771852509,24.4900674031409,1531.43921761789,48.698710954979,860.496413194712
2015-03-27T21:00:00.000Z,San Francisco,21.9084983994613,4398.21990421085,25.0701975026642,1615.05383137444,47.9110100127969,902.095724834319